Entity,Code,Day,total_vaccinations_per_hundred,"GDP per capita, PPP (constant 2011 international $)",Year,Year,Continent
Albania,ALB,2021-08-23,48.27,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-08-24,48.61,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-08-25,48.93,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-08-26,49.28,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-08-27,49.7,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-08-29,50.29,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-08-30,50.75,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-08-31,51.25,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-01,51.7,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-02,52.21,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-06,53.58,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-07,54.08,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-08,54.55,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-09,54.98,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-10,55.33,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-11,55.63,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-12,55.75,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-13,56.05,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-14,56.32,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-15,56.58,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-16,56.84,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-17,57.09,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-19,57.43,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-20,57.7,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-21,57.98,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-22,58.27,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-23,58.6,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-24,58.95,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-27,59.7,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-28,60.01,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-29,60.31,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-09-30,60.61,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-01,60.88,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-02,61.12,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-04,61.43,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-05,61.66,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-06,61.89,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-07,62.1,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-08,62.29,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-09,62.49,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-11,62.79,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-12,63.02,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-13,63.23,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-17,63.94,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-18,64.14,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-19,64.35,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-20,64.55,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-21,64.75,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-22,64.95,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-24,65.23,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-25,65.42,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-27,65.82,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-28,66.02,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-10-29,66.2,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-11-01,66.48,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-11-03,67.06,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-11-06,67.69,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-11-07,67.78,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-11-09,68.34,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-11-10,68.64,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-11-11,68.93,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-11-14,69.62,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-11-16,70.21,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-11-17,70.5,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-11-18,70.79,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-11-21,71.37,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-11-24,72.21,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-11-25,72.46,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-11-28,72.99,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-11-30,73.13,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-12-01,73.51,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-12-03,74.17,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-12-05,74.55,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-12-06,74.87,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-12-07,75.23,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-12-08,75.4,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-12-12,76.44,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-12-13,76.79,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-12-14,77.15,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-12-15,77.49,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-12-18,78.35,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-12-21,79.03,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-12-23,79.58,11803.4305936025,2017,2015,Europe
Albania,ALB,2021-12-28,80.64,11803.4305936025,2017,2015,Europe
Albania,ALB,2022-01-04,82.02,11803.4305936025,2017,2015,Europe
Albania,ALB,2022-01-05,82.41,11803.4305936025,2017,2015,Europe
Albania,ALB,2022-01-08,83.48,11803.4305936025,2017,2015,Europe
Algeria,DZA,2021-01-29,0,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-01-30,0,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-02-19,0.17,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-08-20,9.29,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-09-04,17.93,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-09-12,22.39,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-09-25,22.53,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-10-24,24.84,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-10-27,24.99,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-10-30,25.06,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-11-02,25.26,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-11-08,25.36,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-11-13,25.5,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-11-21,26.92,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-11-22,26.97,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-11-25,27.07,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-11-29,27.22,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-11-30,27.55,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-12-14,27.88,13913.8393634819,2017,2015,Africa
Algeria,DZA,2021-12-21,28.12,13913.8393634819,2017,2015,Africa
American Samoa,ASM,2020-01-21,,,,2015,Oceania
Andorra,AND,2021-01-25,0.74,,,2015,Europe
Andorra,AND,2021-02-01,1.34,,,2015,Europe
Andorra,AND,2021-02-10,1.67,,,2015,Europe
Andorra,AND,2021-02-12,2.1,,,2015,Europe
Andorra,AND,2021-02-19,2.77,,,2015,Europe
Andorra,AND,2021-02-24,3.09,,,2015,Europe
Andorra,AND,2021-02-26,3.27,,,2015,Europe
Andorra,AND,2021-03-08,4.67,,,2015,Europe
Andorra,AND,2021-03-10,6.35,,,2015,Europe
Andorra,AND,2021-03-15,10.81,,,2015,Europe
Andorra,AND,2021-03-19,12.01,,,2015,Europe
Andorra,AND,2021-04-04,16.08,,,2015,Europe
Andorra,AND,2021-04-05,19.74,,,2015,Europe
Andorra,AND,2021-04-11,22.09,,,2015,Europe
Andorra,AND,2021-04-12,24.65,,,2015,Europe
Andorra,AND,2021-04-19,34.15,,,2015,Europe
Andorra,AND,2021-04-26,36.85,,,2015,Europe
Andorra,AND,2021-05-03,37.34,,,2015,Europe
Andorra,AND,2021-05-10,40.89,,,2015,Europe
Andorra,AND,2021-05-17,41.78,,,2015,Europe
Andorra,AND,2021-05-31,46.43,,,2015,Europe
Andorra,AND,2021-06-07,53.61,,,2015,Europe
Andorra,AND,2021-06-14,66.07,,,2015,Europe
Andorra,AND,2021-06-21,81.79,,,2015,Europe
Andorra,AND,2021-06-28,88.33,,,2015,Europe
Andorra,AND,2021-07-12,90.52,,,2015,Europe
Andorra,AND,2021-07-19,106.46,,,2015,Europe
Andorra,AND,2021-08-01,111.59,,,2015,Europe
Andorra,AND,2021-08-15,118.49,,,2015,Europe
Andorra,AND,2021-08-29,124,,,2015,Europe
Andorra,AND,2021-09-26,131.9,,,2015,Europe
Andorra,AND,2021-10-03,132.76,,,2015,Europe
Andorra,AND,2021-10-31,135.14,,,2015,Europe
Andorra,AND,2021-12-05,137.59,,,2015,Europe
Andorra,AND,2021-12-12,149.58,,,2015,Europe
Andorra,AND,2021-12-26,151.57,,,2015,Europe
Angola,AGO,2021-03-01,0,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-03-08,0.02,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-03-18,0.14,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-03-24,0.26,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-03-29,0.39,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-04-06,0.54,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-04-11,0.72,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-04-19,1.17,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-04-23,1.34,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-05-12,1.85,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-05-18,2.01,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-05-21,2.23,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-05-26,2.53,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-05-31,2.68,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-06-08,3.29,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-06-10,3.6,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-06-15,3.87,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-06-20,4.07,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-06-24,4.22,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-06-28,4.39,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-07-05,4.46,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-07-12,4.59,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-07-19,4.69,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-08-03,4.95,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-08-09,5,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-08-16,5.09,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-08-20,5.17,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-08-25,5.43,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-09-01,6.15,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-09-11,7.28,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-09-19,8.31,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-09-26,9.24,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-10-08,12.01,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-10-14,13.11,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-10-18,15.4,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-10-20,16.68,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-10-24,17.51,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-10-26,18.17,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-11-02,19.59,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-11-07,21.36,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-11-11,23.01,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-11-18,24.26,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-11-21,25.93,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-11-24,26.6,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-12-02,29.02,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-12-06,29.52,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-12-09,30.41,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-12-15,31.84,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-12-23,32.9,5819.49497145261,2017,2015,Africa
Angola,AGO,2021-12-30,34.23,5819.49497145261,2017,2015,Africa
Angola,AGO,2022-01-06,34.77,5819.49497145261,2017,2015,Africa
Angola,AGO,2022-01-08,35.66,5819.49497145261,2017,2015,Africa
Anguilla,AIA,2021-02-04,0,,,2015,North America
Anguilla,AIA,2021-02-13,8.87,,,2015,North America
Anguilla,AIA,2021-02-14,18.26,,,2015,North America
Anguilla,AIA,2021-02-26,25.98,,,2015,North America
Anguilla,AIA,2021-03-09,31.07,,,2015,North America
Anguilla,AIA,2021-03-13,33.06,,,2015,North America
Anguilla,AIA,2021-03-19,35.36,,,2015,North America
Anguilla,AIA,2021-04-12,38.58,,,2015,North America
Anguilla,AIA,2021-04-22,45.61,,,2015,North America
Anguilla,AIA,2021-05-17,87.5,,,2015,North America
Anguilla,AIA,2021-05-28,95.49,,,2015,North America
Anguilla,AIA,2021-06-04,96.24,,,2015,North America
Anguilla,AIA,2021-06-11,98.76,,,2015,North America
Anguilla,AIA,2021-06-18,100.48,,,2015,North America
Anguilla,AIA,2021-06-25,104.39,,,2015,North America
Anguilla,AIA,2021-07-02,108.83,,,2015,North America
Anguilla,AIA,2021-07-09,112.07,,,2015,North America
Anguilla,AIA,2021-07-16,117.73,,,2015,North America
Anguilla,AIA,2021-07-23,119.01,,,2015,North America
Anguilla,AIA,2021-07-30,120.28,,,2015,North America
Anguilla,AIA,2021-08-06,122.03,,,2015,North America
Anguilla,AIA,2021-08-20,122.04,,,2015,North America
Anguilla,AIA,2021-09-03,122.12,,,2015,North America
Anguilla,AIA,2021-09-10,122.19,,,2015,North America
Anguilla,AIA,2021-09-17,122.74,,,2015,North America
Anguilla,AIA,2021-09-24,122.87,,,2015,North America
Anguilla,AIA,2021-10-01,123.66,,,2015,North America
Anguilla,AIA,2021-10-15,123.67,,,2015,North America
Anguilla,AIA,2021-11-05,123.68,,,2015,North America
Anguilla,AIA,2021-11-12,124.18,,,2015,North America
Anguilla,AIA,2021-11-19,126.06,,,2015,North America
Anguilla,AIA,2021-11-29,130.45,,,2015,North America
Anguilla,AIA,2021-12-01,131.66,,,2015,North America
Anguilla,AIA,2021-12-08,134.11,,,2015,North America
Antarctica,ATA,2020-01-21,,,,2015,Antarctica
Antigua and Barbuda,ATG,2021-02-16,0,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-03-15,24.48,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-03-19,26.01,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-03-25,26.76,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-03-31,27.18,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-04-03,27.38,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-04-14,27.95,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-04-16,28.78,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-04-17,29.01,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-04-22,30.14,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-05-07,31.49,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-05-11,31.66,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-05-17,34.88,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-05-21,40.03,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-05-25,42.55,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-05-26,44.8,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-05-27,46.53,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-05-29,48.97,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-05-31,50.98,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-06-03,52.48,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-06-06,56.29,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-06-07,58,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-06-09,58.82,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-06-12,59.48,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-06-15,60.35,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-06-17,63.01,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-06-20,63.62,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-06-29,64.82,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-07-01,65.29,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-07-04,65.53,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-07-06,65.66,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-07-08,65.92,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-07-09,66.18,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-07-13,66.5,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-07-15,66.6,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-07-18,66.98,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-07-20,67.26,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-07-21,67.38,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-07-22,68.72,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-07-25,69.15,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-07-28,69.6,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-07-29,69.74,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-08-02,70.18,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-08-04,70.41,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-08-07,70.8,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-08-10,70.92,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-08-14,71.98,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-08-16,72.35,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-08-19,72.52,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-08-22,73.21,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-08-24,73.84,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-08-28,74.65,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-08-30,75.6,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-08-31,76.04,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-09-07,79,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-09-10,80.41,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-09-13,80.95,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-09-17,82.97,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-09-24,90.4,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-09-28,94.52,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-10-02,97.4,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-10-04,98.64,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-10-06,99.09,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-10-09,100.11,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-10-13,101.13,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-10-16,102.7,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-10-19,104.16,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-10-23,105.85,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-10-26,106.86,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-10-30,107.76,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-11-05,109.39,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-11-08,112.62,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-11-16,116.97,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-11-21,118.03,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-11-23,118.58,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-11-26,119.15,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-12-02,120.18,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-12-05,120.3,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-12-10,121.35,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-12-19,122.21,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-12-25,122.34,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2021-12-29,122.71,21490.9426586166,2017,2015,North America
Antigua and Barbuda,ATG,2022-01-06,122.98,21490.9426586166,2017,2015,North America
Arab World,,2020-01-21,,15413.7919982717,2017,,
Argentina,ARG,2020-12-29,0,18933.9071474396,2017,2015,South America
Argentina,ARG,2020-12-31,0.07,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-01-04,0.09,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-01-08,0.24,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-01-13,0.37,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-01-15,0.44,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-01-20,0.54,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-01-21,0.58,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-01-22,0.61,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-01-23,0.63,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-01-24,0.64,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-01-25,0.64,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-01-26,0.67,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-01-27,0.7,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-01-28,0.72,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-01-29,0.75,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-01-30,0.8,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-01,0.82,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-03,0.87,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-04,0.97,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-06,1.03,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-07,1.1,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-08,1.12,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-09,1.13,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-10,1.17,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-11,1.26,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-12,1.3,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-13,1.33,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-14,1.34,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-15,1.34,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-16,1.34,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-17,1.34,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-18,1.39,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-19,1.47,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-20,1.55,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-21,1.58,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-22,1.58,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-23,1.64,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-24,1.71,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-25,1.82,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-26,1.98,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-27,2.16,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-02-28,2.25,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-03-01,2.3,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-03-02,2.47,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-03-03,2.59,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-03-04,2.75,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-03-05,2.98,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-03-07,3.35,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-03-08,3.39,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-03-09,3.62,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-03-10,3.89,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-03-11,4.21,18933.9071474396,2017,2015,South America
Argentina,ARG,2021-03-12,4.6,18933.9071474396,2017,2015,South America
